date,experiment,seed,params,metric_name,metric_value,seconds,peak_ram_mb
2026-06-02T01:51:24,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 2000, ""use_importance"": true, ""use_memory"": true}",perplexity,13.486169277991898,622.1676906029998,396.0546875
2026-06-02T01:51:24,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 2000, ""use_importance"": true, ""use_memory"": true}",late_ppl,13.554099501627773,622.1676906029998,396.0546875
2026-06-02T01:51:24,memory,1,"{""batch_size"": 8, ""data_source"": ""WikiText-2"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 2000, ""use_importance"": true, ""use_memory"": true}",probe_improvement,-3.4712328969058836e-07,622.1676906029998,396.0546875
2026-06-02T01:58:29,no_memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",perplexity,11.59329000792504,101.30562105700028,379.15234375
2026-06-02T01:58:29,no_memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",late_ppl,12.035290722793933,101.30562105700028,379.15234375
2026-06-02T01:58:29,no_memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",probe_improvement,2.564311062317401e-07,101.30562105700028,379.15234375
2026-06-02T01:59:55,no_memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",perplexity,14.141318126992871,85.9252628940003,377.515625
2026-06-02T01:59:55,no_memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",late_ppl,14.699059022934378,85.9252628940003,377.515625
2026-06-02T01:59:55,no_memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",probe_improvement,4.482725247377432e-07,85.9252628940003,377.515625
2026-06-02T02:01:14,no_memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",perplexity,11.834214312353863,78.43682618599996,376.82421875
2026-06-02T02:01:14,no_memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",late_ppl,11.366980439519129,78.43682618599996,376.82421875
2026-06-02T02:01:14,no_memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 70339, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": false}",probe_improvement,0.0,78.43682618599996,376.82421875
2026-06-02T02:06:47,memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",perplexity,13.490002845440973,333.29187986800025,383.6484375
2026-06-02T02:06:47,memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",late_ppl,13.019214762272302,333.29187986800025,383.6484375
2026-06-02T02:06:47,memory,0,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",probe_improvement,-6.487770120226426e-06,333.29187986800025,383.6484375
2026-06-02T02:09:20,memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",perplexity,12.69325072963372,152.84837944299943,316.30078125
2026-06-02T02:09:20,memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",late_ppl,12.573542452890862,152.84837944299943,316.30078125
2026-06-02T02:09:20,memory,1,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",probe_improvement,-7.855390677866089e-06,152.84837944299943,316.30078125
2026-06-02T02:11:50,memory,2,"{""batch_size"": 8, ""data_source"": ""fallback_local إجباري"", ""embed_dim"": 128, ""lr"": 0.0003, ""num_layers"": 2, ""params_count"": 122115, ""seq_len"": 128, ""stage"": 2, ""state_dim"": 64, ""steps"": 500, ""use_importance"": true, ""use_memory"": true}",perplexity,15.025629490007015,149.20913557699896,316.51171875
